names	A_loading	corrs	color
c.15.AQP5	1	-0.539668906061379	Blue
c.15.KRT7	1	0.0387968761223447	Red
c.15.PPP1R1B	1	-0.517459673912331	Blue
c.15.S100A1	0.410914577610967	-0.304462990966979	Blue
c.15.CD164	0.391239160036004	-0.33511576524438	Blue
c.15.CD59	0.382143350723056	-0.130775986929252	Blue
c.14.CFD	0.36183868229579	-0.262859733727796	Blue
c.0.S100A2	0.266565044363468	0.523955498967901	Red
c.5.FABP4	0.244323421718441	-0.457317767178966	Blue
c.16.MYC	0.205874087293729	0.31315378533493	Red
c.13.CCDC80	0.148787169922196	0.588415527103603	Red
c.6.CCL19	0.050110322566934	0.58493120125843	Red
c.2.CLU	0.0351879710708292	-0.569687275685798	Blue
c.3.MMP11	0.0705397990917079	0.503920625358156	Red
c.3.MFAP5	0.0426180738900972	-0.496080892206517	Blue
c.14.ABCA8	0.12245553039651	-0.460684482347433	Blue
