names	A_loading	corrs	color
c.15.HSPA1B	1	-0.00529130155649021	Blue
c.15.HSPA1A	1	0.0420388203749667	Red
c.0.FLG2	0.0639309236167719	-0.190766840023226	Blue
c.0.FLG	0.0295425700875586	-0.200348736097452	Blue
c.5.HBA2	0.0288205021295211	0.0474739396404832	Red
c.10.HSPH1	0.0273974561418336	0.222125772629784	Red
c.7.HBA2	0.026395786071353	-0.0693419650427055	Blue
c.16.CCL2	0.0230630342756626	0.0479094803711298	Red
c.12.HSPD1	0.0225371847036702	-0.00348432584517308	Blue
c.15.MALAT1	0.0208908613537496	0.344512717941488	Red
c.3.SLPI	0.000837257977194843	-0.649391229394132	Blue
c.3.TPPP3	0.00419315544138797	-0.638502711127966	Blue
c.10.FOS	0.0113308234855249	0.636325007474733	Red
c.10.TXNIP	0.00370995127428494	0.635889466744086	Red
c.3.DIO2	0.00918281276114079	0.633276222360207	Red
c.10.KLF6	0.00939006469688427	0.632405140898913	Red
c.3.TNC	0.0059855356246104	0.621516622632747	Red
c.4.CXCL3	0.00194422658489159	0.607579319252055	Red
c.3.TNXB	0.0069888364352985	-0.604094993406882	Blue
c.5.IGFBP5	0.00328961234745888	-0.597126341716536	Blue
