names	A_loading	corrs	color
c.0.SERPINB2	1	-0.288327963688072	Blue
c.11.SERPINB2	1	-0.206010765595858	Blue
c.15.CALML5	0.0393532781649873	0.242907050638728	Red
c.15.CXCL2	0.0349432797566237	0.229289734114576	Red
c.4.RGS5	0.018897925588129	0.0126306811887524	Red
c.13.NDUFA4L2	0.0188242816653409	-0.115414816828762	Blue
c.0.AREG	0.0183564621257793	-0.0496516432937163	Blue
c.15.AKR1C1	0.0181538255292949	-0.0674640948452502	Blue
c.2.IFI44L	0.0176883672761021	0.195122247329692	Red
c.15.S100A2	0.0170620507734729	0.300281363330819	Red
c.3.SLPI	0.00637626136661393	-0.649391229394132	Blue
c.3.TPPP3	0.00285942075359956	-0.638502711127966	Blue
c.10.FOS	0.00823217229841207	0.636325007474733	Red
c.10.TXNIP	0.00785018431165663	0.635889466744086	Red
c.3.DIO2	0.014012753297188	0.633276222360207	Red
c.10.KLF6	0.0061091735588346	0.632405140898913	Red
c.3.TNC	0.0054471650732251	0.621516622632747	Red
c.4.CXCL3	0.00334308253379946	0.607579319252055	Red
c.3.TNXB	0.00479024071165446	-0.604094993406882	Blue
c.5.IGFBP5	0.0115572565480063	-0.597126341716536	Blue
