names	A_loading	corrs	color
c.4.TCIM	1	0.506969410472683	Red
c.13.FLNA	1	-0.2717774159235	Blue
c.16.SPINK5	0.034407225640825	-0.189024677100639	Blue
c.9.CCR7	0.032935512707512	-0.396342064888437	Blue
c.4.IER3	0.0185139045120181	0.326655547984976	Red
c.6.CLU	0.0178868197283122	0.104094234624546	Red
c.15.SLC12A2	0.0172149931199647	0.186361889785717	Red
c.3.PTN	0.0166820133615709	0.158972366686022	Red
c.13.MYLK	0.0163072492524691	0.0566202949840625	Red
c.11.ATF3	0.015547129269995	0.418990182882062	Red
c.3.SLPI	0.00618516000882821	-0.649391229394132	Blue
c.3.TPPP3	0.0120140470120395	-0.638502711127966	Blue
c.10.FOS	0.00372550904837889	0.636325007474733	Red
c.10.TXNIP	0.00684503192075524	0.635889466744086	Red
c.3.DIO2	0.00310389126050067	0.633276222360207	Red
c.10.KLF6	0.00227262497144864	0.632405140898913	Red
c.3.TNC	0.0102223069641292	0.621516622632747	Red
c.4.CXCL3	0.00231480584009425	0.607579319252055	Red
c.3.TNXB	0.0105728293726075	-0.604094993406882	Blue
c.5.IGFBP5	0.0040809275666925	-0.597126341716536	Blue
