names	A_loading	corrs	color
c.3.MT1X	1	0.511760358509796	Red
c.6.MT1X	1	0.572300520069678	Red
c.12.AREG	0.113927060832718	0.426109590355226	Red
c.5.MT1X	0.0767140629002595	-0.035714339913024	Blue
c.17.TOB1	0.0374258563911422	0.358310152936892	Red
c.6.CLU	0.0255869619275994	0.104094234624546	Red
c.8.MT1X	0.0237765395394376	0.466464122522546	Red
c.4.MT1X	0.0236784191710562	0.101045449510019	Red
c.16.IFI27	0.0174655927935518	0.322735681409156	Red
c.8.CTGF	0.0156709333107678	0.241289564778236	Red
c.3.SLPI	0.00878576756266102	-0.649391229394132	Blue
c.3.TPPP3	0.00677448894095021	-0.638502711127966	Blue
c.10.FOS	0.00549938241955108	0.636325007474733	Red
c.10.TXNIP	0.00529874299137078	0.635889466744086	Red
c.3.DIO2	0.00313168539793471	0.633276222360207	Red
c.10.KLF6	0.00144988511418007	0.632405140898913	Red
c.3.TNC	0.00454765809589828	0.621516622632747	Red
c.4.CXCL3	0.00263816085926655	0.607579319252055	Red
c.3.TNXB	0.00290867202286295	-0.604094993406882	Blue
c.5.IGFBP5	0.00715565554033388	-0.597126341716536	Blue
