names	A_loading	corrs	color
c.14.CD74	1	0.527554523047509	Red
c.14.HLADRB1	1	0.503491972887283	Red
c.14.HLADRA	0.027115116358147	0.498472330331407	Red
c.3.ASPN	0.0269117185565716	0.455140063525733	Red
c.9.CCR7	0.023260668882559	-0.396342064888437	Blue
c.2.APOE	0.022213707492585	-0.0396342064888437	Blue
c.14.HBB	0.0157047761708667	-0.380091828474547	Blue
c.5.APOE	0.0153583139468556	0.3558367769383	Red
c.3.APOD	0.0153306426168342	-0.251742542313755	Blue
c.6.CLU	0.014902088511312	0.104094234624546	Red
c.3.TPPP3	0.00256878064505226	-0.638502711127966	Blue
c.10.FOS	0.00363029148413333	0.636325007474733	Red
c.10.TXNIP	0.00151442831017373	0.635889466744086	Red
c.3.DIO2	0.00777950693991849	0.633276222360207	Red
c.10.KLF6	0.00328681471735076	0.632405140898913	Red
c.3.TNC	0.00732733161992034	0.621516622632747	Red
c.4.CXCL3	0.000543936768158071	0.607579319252055	Red
c.3.TNXB	0.000463460506276024	-0.604094993406882	Blue
c.5.IGFBP5	0.0024864281879006	-0.597126341716536	Blue
c.13.CCDC80	0.00493347386151419	0.588415527103603	Red
