names	A_loading	corrs	color
c.11.KRT16	1	0.429007619686935	Red
c.11.KRT6B	1	0.257965978306358	Red
c.16.DCD	0.0442337323931006	-0.161726303835841	Blue
c.8.CTGF	0.0295377827254917	0.241289564778236	Red
c.14.MGP	0.0286779740789336	-0.179927967400258	Blue
c.4.MT1X	0.0264297522957743	0.101045449510019	Red
c.11.KRT17	0.0229222322697014	0.392857739043264	Red
c.2.HSP90AA1	0.0219916551913275	0.00958189607422596	Red
c.8.CTHRC1	0.0212619884639932	0.0753485464018678	Red
c.14.LY6E	0.0209148721087495	0.260017816196041	Red
c.3.SLPI	0.00806227799171549	-0.649391229394132	Blue
c.3.TPPP3	0.0181942590709183	-0.638502711127966	Blue
c.10.FOS	0.00684034214518943	0.636325007474733	Red
c.10.TXNIP	0.00165110002937376	0.635889466744086	Red
c.3.DIO2	0.00246033684983622	0.633276222360207	Red
c.10.KLF6	0.0137402104621702	0.632405140898913	Red
c.3.TNC	0.00198079132403584	0.621516622632747	Red
c.4.CXCL3	0.000598515409609449	0.607579319252055	Red
c.3.TNXB	0.0152344030937449	-0.604094993406882	Blue
c.5.IGFBP5	0.00638993983366729	-0.597126341716536	Blue
