names	A_loading	corrs	color
c.3.PRSS23	1	0.554007809382519	Red
c.3.SERPINE2	1	0.528746447005014	Red
c.3.LUM	0.0236628534288368	0.352352451093127	Red
c.17.CCL4L2	0.0229159300607857	-0.0141859463535645	Blue
c.3.IGFBP2	0.0229097383051034	0.576220386645497	Red
c.3.ASPN	0.0218922701988491	0.455140063525733	Red
c.3.MFAP5	0.0210656626939635	-0.496080892206517	Blue
c.5.MT1X	0.02074792774444	-0.035714339913024	Blue
c.3.WISP2	0.020562491571683	-0.553136727921226	Blue
c.6.CLU	0.0200525175497118	0.104094234624546	Red
c.3.SLPI	0.00860844554218126	-0.649391229394132	Blue
c.3.TPPP3	0.0113586787843396	-0.638502711127966	Blue
c.10.FOS	0.00313026157901063	0.636325007474733	Red
c.10.TXNIP	0.0103229148703868	0.635889466744086	Red
c.3.DIO2	0.0121450688808464	0.633276222360207	Red
c.10.KLF6	0.00879032631802527	0.632405140898913	Red
c.3.TNC	0.0126597617133618	0.621516622632747	Red
c.4.CXCL3	0.00223501334237343	0.607579319252055	Red
c.3.TNXB	0.00895348572487459	-0.604094993406882	Blue
c.5.IGFBP5	0.0063323057242449	-0.597126341716536	Blue
