names	A_loading	corrs	color
c.3.IGFBP5	1	-0.683798947115216	Blue
c.3.CD55	1	-0.662457451313531	Blue
c.6.CCL19	0.0260995977675561	0.58493120125843	Red
c.3.IGFBP6	0.0259971808822165	-0.484321292479058	Blue
c.13.SCGB2A2	0.0250326812023364	0.249229427728167	Red
c.0.KRT16	0.0244698750368141	0.23170766870401	Red
c.12.AREG	0.0242891011855597	0.426109590355226	Red
c.8.IER3	0.0201853392414833	-0.032230014067851	Blue
c.9.CCR7	0.0197785482900759	-0.396342064888437	Blue
c.3.APOE	0.0192690361530904	0.309233918759111	Red
c.3.SLPI	0.00623359447260951	-0.649391229394132	Blue
c.3.TPPP3	0.00579110427717831	-0.638502711127966	Blue
c.10.FOS	0.005002796937535	0.636325007474733	Red
c.10.TXNIP	0.0170258834521661	0.635889466744086	Red
c.3.DIO2	0.012399901184446	0.633276222360207	Red
c.10.KLF6	0.0018720471450622	0.632405140898913	Red
c.3.TNC	0.000122102871783637	0.621516622632747	Red
c.4.CXCL3	0.00193415905581868	0.607579319252055	Red
